-5.70588350652	59.9293339444	9.08147	0.764587411492	0.28329316054
-9.68332688939	56.6352391313	12.822	4.52578398958	1.02788620523
-12.6838495709	57.6849740289	3.27181	1.53801108378	0.985146578466
-12.6892037319	57.7205713143	2.43574	0.979028298788	0.114623718592
-12.7078463496	57.8494795684	5.0118	3.20210153317	0.696489936181
-12.750846326	58.1147000101	2.82547	0.767939685062	0.177510597699
-12.7600914668	58.1744797695	1.86238	1.39949726622	0.267302302815
-12.7649601668	58.2031408068	2.12471	0.643474837232	0.307056345112
-12.7233903544	57.9500535688	1.85002	1.59972675887	0.798000591862
-9.82418441836	56.7648727894	9.72653	5.29642188095	0.292476171304
-12.5871293916	57.1201821235	0.850091	1.7150670497	0.238865771472
-12.5698751443	57.0137020122	6.31058	2.86858101746	0.704826002795
-12.4419836161	57.7878710189	6.03636	3.68176891109	0.63849123767
-12.3228640535	57.7434895834	4.02562	4.25521632292	0.388370594633
-12.3024496645	57.7358633864	5.53768	1.45202445811	0.595391166627
-12.5528168415	58.0674177884	3.85989	2.50432716184	0.403924875933
-12.8256356603	58.1685421591	4.01234	4.67377369564	0.361995253258
-11.3699857807	56.6423349758	3.83571	3.28507617249	0.312201516085
-9.65999806026	56.8128053389	6.18919	6.20404906587	0.771785432866
-11.6187933459	56.7455185297	8.31206	4.44825997266	0.709005537086
-12.6292070821	57.126235283	2.65129	3.14686341	0.520452260811
-12.6111957823	57.1195318604	2.16444	2.02328343754	0.114220342403
-12.4593572597	57.0618669707	13.6488	5.03477792164	0.854329694902
-11.7907948892	56.8060911684	6.75269	1.14999796365	0.221136960429
-11.7408189199	56.7877480693	6.13457	3.21167535188	0.730484913032
-11.5523841306	56.7149946151	2.36324	5.77576167803	0.147131778769
-11.3236173303	56.625258415	13.6367	4.51394648491	0.417228377411
-10.0538491648	56.1139834736	8.05015	1.94120482661	0.760781373789
-10.1477886179	56.1526547928	3.34618	3.34959272772	0.262426047519
-9.72156062587	56.8386701357	9.98979	4.7259165732	1.36513255605
-10.0345253219	56.1061538356	6.19893	4.77013323535	0.429508984675
-10.482481932	56.2913237535	2.94578	0.330824768561	0.0554352428028
-11.7221385735	56.7809810966	2.80506	1.98950252855	0.444609858141
-11.9109635758	56.8521296417	6.27982	5.40861424476	0.852126505297
-12.4506528645	56.919008213	2.0253	0.692432380595	0.184891688658
-12.2738896634	56.9045189202	8.12559	6.10287220335	0.335753973158
-11.9404282584	56.8793476967	5.78551	4.73250568468	1.40846326353
-11.9313360441	56.8787686499	7.27676	5.08239142734	1.14499997921
-12.1511053757	56.8947186918	4.54907	4.54546056314	0.486549654369
-12.1890950044	56.897569863	1.92437	3.14238670059	0.122539075107
-12.1742312888	56.8965748041	8.62273	5.24543041038	1.30876489977
-12.1650152105	56.8957887176	3.23674	4.39780381055	0.219693608464
-12.1008348999	56.8909111025	2.23717	5.58385061214	0.728324766914
-12.080109368	56.8893652622	3.18742	4.94931818976	0.228654997765
-12.0307124118	56.8857378628	4.48894	3.4072029154	0.322425449022
-12.7369580569	56.9409470539	5.08855	4.49833237728	0.869478962015
-12.5288257219	56.9248636913	10.8368	5.81953960431	1.42556844482
-12.3828178404	56.9136007926	1.6253	3.84681949888	0.241381113719
-12.344277621	56.9103637888	3.90079	2.65915429606	0.452239195664
-12.2897196655	56.9057644939	3.42605	2.98862395002	0.875135841341
-10.0194913489	56.7527543448	4.5076	1.43694604382	0.234080545743
-11.4590890577	56.8398983096	4.90494	2.16668748522	0.254922854304
-11.5301229803	56.8462231565	14.9632	5.39572233185	0.386624284952
-11.2086283833	56.8155759	4.92169	1.7211929901	0.197278880117
-11.2032734512	56.8153539872	21.053	1.77173982991	0.909060585567
-11.6467386891	56.8561877034	5.65705	4.33272922087	0.779790474923
-11.6176572169	56.8535484578	3.48422	2.53417218839	0.76082977906
-11.6842386746	56.8595067721	5.79561	6.19701356582	0.43396479832
-11.5998702609	56.8519692793	5.15823	7.92242897687	1.09381452468
-11.5144201073	56.8444934012	4.32634	4.90839863559	1.65222461986
-11.3318980858	56.828390796	5.53113	2.75533431338	0.320056014685
-9.96379317462	56.7890611443	7.7551	2.88895584051	0.592882752479
-10.5904970105	56.7527784043	5.15802	3.37355670782	0.961436909685
-10.3478669572	56.7141304782	14.6616	4.88923976477	0.965714728833
-10.7207611843	56.7681192916	9.41917	1.45113816455	0.146941787092
-10.7196041637	56.7681651288	1.92357	3.21356792498	0.0732501387305
-10.5434902291	56.7482184676	5.72793	2.53812763412	0.120276779235
-10.4762535821	56.7427901309	7.10925	2.69721674827	0.175873813092
-10.5945223996	56.7537420039	8.51643	4.34620785725	0.360103442783
