>
-13.0177883943	57.6660869259
-13.2892116198	57.6323918633
-13.7320217729	57.8238069511
-14.2416720736	58.2237370182
-14.0511604399	58.7451140218
-13.887185946	59.1713463461
-13.8933366322	59.4280639805
-13.7428710574	59.7680731561
-13.248012178	59.9947989184
-12.6796875054	60.0507609047
-12.165197293	59.8774491193
-11.866767484	59.6435126044
-11.5399419168	59.5725279019
-11.3883212094	59.5908099655
-11.0361189955	59.6047632986
-10.7953723975	59.6021717926
-10.6255583253	59.5456015272
-10.5496435147	59.521348978
-10.4560760631	59.5099101651
-10.3378928194	59.5111724706
-10.285393484	59.5985640527
-10.2646922733	59.7045440697
-10.1544272513	59.7717602323
-10.0239686209	59.8076133611
-9.8678308618	59.8339051222
-9.65548894516	59.8827065189
-9.61184408818	59.917540943
-9.46117621923	59.9593243858
-9.31029930359	59.9881332749
-9.15943613533	60.0137142672
-9.01414954712	60.023265546
-8.96358088297	60.0168604039
-8.85642784086	59.9980211425
-8.80653202579	59.9378758478
-8.75668751665	59.8557437797
-8.65067005956	59.7890207742
-8.58228121508	59.7415396791
-8.53968924368	59.6529430937
-8.47237842155	59.564233701
-8.38637354244	59.516574908
-8.29401715612	59.4560210089
-8.1832026328	59.4174012001
-8.01604097924	59.4130475272
-7.93525771813	59.431328699
-7.74339945162	59.6065548716
-7.78367907549	59.7311905746
-7.84721145295	59.9446199434
-7.58460780459	60.1654002973
-7.46207047242	60.1822219836
-7.27424572256	60.2042088154
-7.06660646518	60.2154585453
-6.87081566769	60.2265752132
-6.71637326696	60.2260435383
-6.39409923874	60.2423711467
-6.1334135132	60.2470373909
-6.04781550981	60.2512738107
-5.91195417436	60.266377669
-5.69415059546	60.287335992
-5.56647537051	60.3022945639
-5.48060025062	60.3041227211
-5.40900047178	60.2880806207
-5.3633122296	60.2584408504
-5.30686740868	60.2184363953
-5.29325066615	60.193882444
-5.2454485359	59.8619531536
-5.06194263092	59.5966006832
-5.09681211663	59.4222829062
-5.31652871288	59.1123541409
-5.40609638124	59.0845766608
-5.5734193139	59.0608586179
-5.82115649027	59.0569816159
-5.9627141377	59.0544080349
-6.04902618377	59.0564025879
-6.06420600549	59.0606782358
-6.53542851181	58.9138716242
-6.96225999557	58.8047235354
-7.17013842726	58.5746861342
-7.55000146374	58.3698240426
-7.89336314726	58.248973041
-8.00105543963	58.1100098587
-8.5597699459	57.9737541454
-9.05707268723	57.7492328671
-9.17208895242	57.609276528
-9.01310707981	57.3529651646
-8.77039346919	57.0263113262
-8.68813195123	56.7462466136
-8.7605830919	56.4748046723
-8.92768704058	56.4237785352
-9.08243127743	56.4437135154
-9.37998749043	56.6620743292
-9.66132133092	56.7738479591
-9.88517194831	56.9021491606
-9.84787053099	56.9933772252
-9.7316686587	57.1051629022
-9.82017132334	57.2853821778
-9.90916686063	57.3194096827
-10.0189406914	57.2712660142
-10.7296271955	57.0764421856
-11.3871127701	57.1828406505
-11.6807283393	57.3643019335
-11.58020339	57.6971920856
-11.2577883253	57.8378663557
-11.1113211789	57.8629516638
-10.8984735051	57.8820344602
-10.8423420917	57.9492344925
-10.6646773021	57.9611461099
-10.4134921271	57.945266489
-10.2544421264	58.0071875146
-10.2993829273	58.1048274071
-10.3801400649	58.1669955449
-10.4901730471	58.2230997277
-10.6316653745	58.3127697875
-10.6729401582	58.4078562942
-10.7693277727	58.5989656091
-12.0245076377	58.9948686002
-12.322723006	58.8247582494
-12.0679410805	58.4734727299
-12.2385763214	58.2282791938
-12.5086592607	57.9802523399
-12.6622580043	57.765886317
-12.7872368032	57.6839870082
-13.0177883943	57.6660869259
>
-10.6696718124	56.5294444784
-10.6361094908	56.5836931255
-10.6015013853	56.6180451141
-10.4582364062	56.6915990169
-10.3792190971	56.7365862461
-10.2527610301	56.7379212556
-10.1656891055	56.7230975532
-10.0507704773	56.720961925
-9.98159849179	56.7150919134
-9.89500940517	56.7000760097
-9.85365500944	56.6718900958
-9.82165600246	56.6335016407
-9.79453723009	56.5929888058
-9.7538552353	56.5617869736
-9.72268616989	56.5284318554
-9.71224464125	56.4889943529
-9.72342791441	56.4541976459
-9.8136076496	56.3998425508
-9.92097161738	56.3613201885
-10.0566423721	56.3189504016
-10.1863536978	56.2735681602
-10.3391882145	56.2497258388
-10.453686524	56.2832298118
-10.5579562165	56.3264700823
-10.6280523679	56.3633445762
-10.6424742348	56.3841872086
-10.6580415248	56.3988758349
-10.6828211973	56.4539545212
-10.6877763614	56.4977402661
-10.6696718124	56.5294444784
>
-12.5780067667	57.1852087377
-12.6618825453	57.2050977125
-12.7343707184	57.2576446871
-12.7870792674	57.2966056629
-12.7993814989	57.3792103917
-12.8008557571	57.4663705494
-12.7221905002	57.5416303241
-12.6144190861	57.55686766
-12.4958782819	57.5399415024
-12.4052774249	57.4959102892
-12.3292789198	57.4047774399
-12.300551845	57.3346777998
-12.3398750674	57.2748825167
-12.3956510456	57.228771221
-12.4379166368	57.203416669
-12.4852648645	57.1898620455
-12.5073034944	57.1872062605
-12.5780067667	57.1852087377
