,diameter,emplacement_depth,midpoint_x,midpoint_y,name,transgressive_height
0,9081.468431729529,0.7645874114918177,684079.3840000001,6648122.654999999,Sill 805,0.25046434850700006
1,5561.338222068195,3.0928641804195784,286331.69649999996,6019616.34,Sill 1,1.1817702766709988
2,2075.0136041722903,1.5151489487973278,303489.6025,6030736.715,Sill 10,0.20040882523199954
3,1612.6719141607223,1.0093095702279602,303512.24399999995,6030506.635,Sill 10,0.15282152619099953
4,16037.671550053823,4.627159790972993,458084.463,6278973.38,Sill 100,1.123283481780002
5,11302.34565839463,3.7033015934706905,449942.0115,6291059.805,Sill 101,1.2241151516250008
6,9363.273119849886,4.144784492357188,458768.127,6297152.445,Sill 102,0.8792963733330019
7,10089.344474797286,7.850593132364121,455915.0115,6299659.725,Sill 103,1.4450137568729993
8,3811.3507658411368,1.1387625734383724,440396.162,6292466.654999999,Sill 104,0.24982832387100196
9,5103.966304786689,1.4369460438175528,437659.25,6289646.890000001,Sill 105,0.26693099744099946
10,9722.879132795362,2.9107647304721205,441509.5935,6295372.605,Sill 106,0.6596767894079996
11,15875.473499034924,5.015589384745419,438833.071,6308080.34,Sill 107,2.2433399322489977
12,3440.5196643567997,3.5217700169240764,449736.3705,6317539.49,Sill 108,1.1590238236800001
13,10604.322478739266,4.615212959818111,446482.407,6313485.755000001,Sill 109,0.7920122082030003
14,2011.662780742548,2.492472930189222,476775.52749999997,6248112.89,Sill 11,0.3650584014989997
15,7548.480153098821,4.2049129839493,466151.51249999995,6272906.025,Sill 110,0.6453939604809982
16,4962.343495577568,0.5391666728084216,210381.804,5682361.3100000005,Sill 111,0.1521942269489993
17,5031.0949704677005,0.5758678716570593,210408.50449999998,5682308.275,Sill 111,0.15438970892100057
18,14247.080679320647,1.2337193617542752,210246.755,5674370.245,Sill 112,0.5170759608640001
19,3781.3398705682694,3.68737001983555,429837.36250000005,6208568.165,Sill 113,0.5015515414549974
20,3584.8497886163623,4.05857899244934,412320.855,6190975.11,Sill 114,1.0953568007949999
21,4616.787678456165,3.9093436438396987,407669.292,6186245.035,Sill 115,0.398460596985001
22,15053.160420086835,2.973252079999162,391850.054,6169960.949999999,Sill 116,0.5719965520150003
23,8123.766169104195,2.8933831418452973,394396.15650000004,6172605.3,Sill 117,0.5383006092870004
24,10234.968300666547,3.172185146705955,382855.5715,6160462.7,Sill 118,0.3794322547169995
25,3288.757466415253,4.14928926681074,370264.38,6147360.220000001,Sill 119,0.5684749182869995
26,4466.757419617036,1.8236465145184257,478543.564,6245972.955,Sill 12,0.6469576577200002
27,3036.560979281609,4.358828687161653,375829.506,6153158.15,Sill 120,0.7323813814559967
28,2727.8301931235396,3.7664450884520546,415293.826,6194303.19,Sill 121,0.21783965879999911
29,2935.6294860904654,4.079927596079816,427511.83400000003,6206911.235,Sill 122,0.54025382808
30,3978.3239089552094,3.143517100469503,420625.479,6199699.890000001,Sill 123,0.2469783142440023
38,1111.8931428090057,1.038846729950877,479504.7375,6245506.7,Sill 13,0.31337168278299954
49,1737.3776352664936,2.894351750566894,480992.627,6244079.779999999,Sill 14,0.5688106501560006
52,3818.371911278107,0.7820110231846065,93357.70915,6190888.835,Sill 141,0.3425477808
54,3762.8765904233073,2.1581376406535853,409294.596,6136435.640000001,Sill 143,0.3463942166280001
55,8784.173388431023,2.532935064962581,399590.683,6128424.845000001,Sill 144,0.8185848045930022
56,2112.692310384103,1.1983282108345166,415068.25899999996,6147210.65,Sill 145,0.17619007132800024
57,2736.5316591774904,1.9757507955261124,412477.2635,6149691.52,Sill 146,0.23606884700499942
58,19647.96291260367,3.493219024184291,415757.6975,6163827.07,Sill 147,0.8559645755189984
59,4242.910830797107,1.0305219712053972,419485.80299999996,6150576.605,Sill 148,0.35858680249500074
60,3990.6418178233976,1.1298808716861357,419558.70050000004,6150506.91,Sill 148,0.4204843334690007
61,2250.3297334614685,2.4502341859270618,387156.0125,6130524.295,Sill 149,0.3055893553289999
62,20089.114706663695,3.2510983543527456,457952.8295,6245751.915,Sill 15,1.462177556474999
63,2937.3001787832723,1.8570946349935784,390783.5455,6134256.95,Sill 150,0.4088969101510007
64,4085.6233452539345,2.3854617026630622,428406.198,6172936.65,Sill 151,0.45356890134700034
65,13619.498887123693,3.517436848831318,401536.0,6147035.555,Sill 152,0.7545674527649999
66,6758.751251828563,3.0664226582868794,405846.64300000004,6150516.875,Sill 153,0.41667379860000064
67,6638.898552329395,2.4606313779426685,364896.119,6081240.8149999995,Sill 154,0.8435804888879996
68,11512.282648016373,3.5941589877919093,361814.948,6078896.154999999,Sill 155,1.7569595923650017
69,2671.1334838918606,1.635666700607388,361249.2685,6074328.970000001,Sill 156,0.32509459700100063
71,7111.074506516766,1.778079435452392,351817.778,6083206.465,Sill 158,0.6562532010570008
72,6951.222248657423,1.2756838325181434,355443.36600000004,6072460.0600000005,Sill 159,1.0622539984770007
73,15837.404509400681,1.4712955490988833,453304.25,6245584.29,Sill 16,0.8074062738689993
74,3111.4453241418414,2.7777825107622425,349285.356,6076918.64,Sill 160,0.13249018005699797
75,3937.7909440473,1.0504656388816411,365232.9325,6082212.88,Sill 161,0.12093297427299943
76,11317.64116325943,3.6776470986007443,372491.22750000004,6089514.285,Sill 162,0.9373816596479991
77,7486.217199194644,2.9063141110509667,365084.9135,6096306.205,Sill 163,1.0405597988799995
78,4921.352158658287,2.384555979876048,367662.31149999995,6093839.55,Sill 164,1.039020930708999
79,2882.02784558511,4.974247767030882,361202.4425,6099961.875,Sill 165,0.18369672746800347
80,13004.712514097406,3.911150655480063,366664.602,6094774.0600000005,Sill 166,2.2644026045360013
82,5185.766832570481,2.494332958309145,404158.38450000004,6122820.755,Sill 168,0.6870046097970022
84,18057.996273497014,2.5807531580361385,446573.8075,6234425.38,Sill 17,1.0840070797079984
85,2486.1163454669336,2.852763278643528,410744.713,6129681.37,Sill 170,0.5983521508160003
86,4388.003239857322,0.8426877581660619,417224.445,6136609.355,Sill 171,0.4598649398159993
87,2548.5950667003576,0.5362323549888337,420502.5205,6139864.029999999,Sill 172,0.31169813219200027
88,2683.961451044912,3.0915679922816697,435322.493,6198027.865,Sill 173,0.456491644329001
89,1937.7963445420494,2.435901810223763,283532.2665,6021986.03,Sill 174,0.6515066010229997
90,3198.5938922008645,5.453730145158924,326321.67350000003,6059227.92,Sill 175,0.8172771080000025
91,1802.237527741698,4.501426350894163,329167.59400000004,6056654.82,Sill 176,0.846205667575
92,2788.5728935468255,4.266214578770436,330695.475,6055221.63,Sill 177,0.8125621911879986
93,2452.161637648576,6.041270679271245,330443.91500000004,6055456.54,Sill 178,0.959029766905001
94,4387.329725680662,6.290935574854873,339325.931,6062124.220000001,Sill 179,1.3911189926829994
95,4236.72692904566,2.3738612930645324,339810.043,6061708.58,Sill 180,0.6055987886550005
96,7656.075622199417,5.744273993493058,339964.32700000005,6070526.84,Sill 181,1.703911067599
97,3118.9721832398873,2.7841081667388976,338582.816,6071744.029999999,Sill 182,0.5520457275809996
98,5487.8414082316895,4.196418654926597,343793.6575,6074495.275,Sill 183,0.9476563384999999
99,5390.352197957519,3.486752925960342,346128.831,6079966.994999999,Sill 184,0.607378184027997
100,5837.872076100543,3.3348441852831896,355012.335,6088255.425000001,Sill 185,0.7766573840000008
101,4246.133777198691,5.762137518676121,359944.7705,6083585.825,Sill 186,0.6711525959090032
102,9984.937789841943,4.985248468041316,362622.361,6089989.0,Sill 187,1.0933379256450007
103,2835.9642357740604,2.325429391028818,366994.67350000003,6085847.195,Sill 188,0.33646408612800016
104,1025.535740966371,1.6410743670363117,368503.953,6084415.01,Sill 189,0.7345461183919992
105,13150.14487300026,3.036826830043651,458233.429,6224044.525,Sill 19,1.9559907566879988
106,2160.0747367509684,2.82169323016904,365167.2035,6104250.415,Sill 190,0.546174338431999
107,3248.7642323641285,3.1416407393671766,367392.4915,6102155.5600000005,Sill 191,0.45061054639300124
108,2210.336298982346,4.277861633278871,369279.575,6100378.095000001,Sill 192,0.8307087344290007
109,11082.167619856313,3.7446423630415233,368496.458,6101115.5649999995,Sill 193,1.1102287640800004
110,7472.196607058712,2.940959327232888,376085.7725,6095308.755000001,Sill 194,0.6472542739199998
111,3261.4828136789897,2.1734542936038785,380229.70900000003,6090027.375,Sill 195,0.6060636599399998
112,5510.188563642935,3.1948297665305194,374271.31,6104392.615,Sill 197,0.6377592920399984
113,4368.259239484098,2.695092891428051,370465.826,6108010.395,Sill 198,0.3322041892000005
114,8690.595136020445,1.3564378969879485,376935.0325,6109156.449999999,Sill 199,0.2199613198809991
115,4848.827609994334,1.1445300577251678,405264.8175,6131490.98,Sill 2,0.4252381500710012
116,9532.747337767993,2.3125044457160677,447573.3935,6225291.395,Sill 20,1.338453528093
