,diameter,emplacement_depth,midpoint_x,midpoint_y,name,transgressive_height
239,9073.98435089074,2.7665746813689585,280718.4615,6421637.52,Sill 313,1.1027160871279518
240,1200.0693478668636,1.08741596444287,306171.3465,6401962.38,Sill 314,0.9522717616030147
243,5535.539055073394,0.486416202863874,334195.35,6380243.925000001,Sill 317,0.22564696915828109
245,1848.9079409545793,1.1003086673084037,264484.0975,6434225.525,Sill 319,0.10419488792875808
246,3698.710065705458,3.0523473284360314,407491.7135,6154448.745,Sill 32,0.3429201875674548
247,7652.855964064088,1.6338115019577037,324751.5475,6387551.785,Sill 320,0.7967237543432204
249,2311.2235202521424,1.209932592401056,328086.6665,6384963.27,Sill 322,0.45858869835068505
251,6615.652544201624,7.305885683569977,473617.21550000005,6272307.460000001,Sill 324,2.1148928319074987
252,7738.107995435667,3.263976093226187,463547.7695,6281362.355,Sill 325,1.0953429033011899
253,3025.3514727401707,2.2688054387966554,459293.9265,6283329.83,Sill 326,0.9784544665482542
254,10100.274250588529,4.326866486516596,441291.254,6297321.359999999,Sill 327,0.7895385992452608
255,8541.94252736697,3.2371208273316423,429813.984,6305728.345000001,Sill 328,0.368538092970228
256,16421.427190029197,4.602930949798315,439434.9495,6301225.705,Sill 329,1.140647527226724
257,4286.304736594291,2.276134050446432,412275.2365,6141828.495,Sill 33,0.5176128121813584
258,9026.733478204642,4.792509623361557,448879.6895,6291441.955,Sill 330,0.9333750463780999
259,16782.4454816283,4.744094993313466,427357.837,6306791.03,Sill 331,1.2120988000378476
260,3908.669708582205,2.1603644294251456,401334.89650000003,6328253.655,Sill 332,0.440871690178682
261,8911.444278030935,3.1968362734686155,409106.22349999996,6323248.51,Sill 333,0.8486760979994599
262,4624.261164104693,2.0015460962946348,403772.9355,6326371.27,Sill 334,0.6903842708613037
264,7372.296838250022,3.660439114033384,413173.71349999995,6319098.215,Sill 336,0.9088808647153916
265,10249.196897938766,4.092171695927958,422049.42000000004,6312228.68,Sill 337,1.153289688857126
266,6137.170998099837,1.1504668367020237,394636.1385,6333446.62,Sill 338,0.42167124164491254
267,6176.098164835115,1.5573118786648963,397524.903,6331203.92,Sill 339,0.616900707025815
268,3948.999706022565,2.9319296497654816,406957.1565,6146872.4399999995,Sill 34,0.3117624389343572
269,11453.258687437563,1.9066112783490203,298533.7305,6393498.45,Sill 340,0.7329622215376606
270,3324.2135655558095,1.4737416583427028,299195.4615,6392935.54,Sill 341,0.16966837395237522
272,3033.7357535567335,5.408209228070956,289812.5165,6400017.68,Sill 343,1.1020498929567122
274,7993.6022339411165,2.9452436684952645,281535.333,6407929.18,Sill 345,1.0493601411765077
276,5544.126253057782,2.659841758921234,284341.865,6404227.85,Sill 347,0.7855501398018832
278,5610.9298170390875,2.2687428578143134,412225.3855,6141867.305,Sill 35,0.8203341106168243
280,4151.253579281112,0.8028928871511216,281179.031,6406846.225,Sill 352,0.10202983140729083
281,2302.4830741660644,0.14730706062924478,281207.4055,6406809.855,Sill 353,0.12900603054688967
282,7122.068217853504,1.4064959811461244,305108.7085,6478849.619999999,Sill 354,0.5650696997746039
284,5785.32267965124,2.3102010965949793,304972.825,6478647.57,Sill 356,0.8683922937583026
285,8381.659870639978,1.9481992734921472,300033.1175,6471982.84,Sill 357,0.45742628713542444
286,2839.08852744348,1.14019302295004,272188.7305,6433845.885,Sill 358,0.5874350483773307
287,2298.1258759608445,2.208794311408967,273613.07649999997,6435800.34,Sill 359,0.5673308035293414
288,4469.310750337102,0.8365609991921802,408357.695,6137219.55,Sill 36,0.7171702204337331
289,4328.038616623472,2.698757016851351,275494.592,6438542.235,Sill 360,0.7301893316400672
290,5623.613844475033,1.2901622382647535,278783.733,6443288.165,Sill 361,0.6138417093824686
292,1650.624620021584,1.019801875448179,281965.0475,6447713.575,Sill 363,0.1080441546064208
293,7805.3283743942175,0.9300494441106518,285519.6285,6452411.395,Sill 364,0.23935871719697444
294,4024.01473657857,1.8356442827473474,291139.952,6459901.165,Sill 365,0.4018932194821565
295,2337.5893165881666,0.9380273815486899,277546.19299999997,6481593.79,Sill 366,0.27901971240357837
296,2247.2804034987153,2.0738098362085253,276043.4155,6479652.6850000005,Sill 367,0.2033792054638568
297,3176.16770942614,1.022155153365093,282092.632,6487724.23,Sill 368,0.3210441454026397
299,1742.4310510799305,2.085202999560624,405277.0435,6139850.09,Sill 37,0.6808622427933215
303,4823.305380553991,2.002875597892139,258354.213,6455741.495,Sill 373,0.1759168757842582
305,2762.231335628403,1.9169688402406873,256740.8835,6453600.855,Sill 378,0.39009929758128825
306,2948.933954500238,1.745320904956818,261344.47999999998,6459683.93,Sill 379,0.6232294529308295
307,4823.327169380521,3.4868859379046677,405410.05700000003,6139840.225,Sill 38,0.534043661422333
309,2764.045988517896,1.673157433954398,281369.721,6486726.48,Sill 381,0.2486990581455184
310,5749.671526916937,2.4146454185495387,247545.26,6477975.66,Sill 382,0.525289159118256
312,4588.928333709821,0.930291137490002,244874.218,6473996.175000001,Sill 384,0.22546218180012023
313,1187.4925654235572,2.4834811639530434,250284.066,6481393.494999999,Sill 385,0.22779298065582765
314,3350.212052816329,2.652883257663351,249974.58399999997,6480977.18,Sill 386,1.107607876101365
315,1063.9177818520402,0.6891687895885916,258894.5365,6492724.115,Sill 387,0.30525560049681894
316,1500.9319761827967,0.9229041354481634,260792.8825,6495186.529999999,Sill 388,0.2729891168739821
317,1313.7144426759796,0.4977305299616775,259847.135,6493949.140000001,Sill 389,0.12049431010603356
318,5774.856860911773,2.5208281390387164,401240.61549999996,6135294.29,Sill 39,0.5448341202285529
319,3062.3419857159893,2.6038232236899495,275904.843,6516034.245,Sill 390,0.40967361300521876
320,5438.052489567119,1.7935254516700856,278538.8755,6537677.71,Sill 391,0.4641436745367429
322,3640.589841188104,1.3495894648445734,273778.3775,6535286.68,Sill 393,0.2971714468017135
323,3575.541749403646,1.113382540668122,278182.4765,6537510.83,Sill 394,0.20135909899038207
324,2211.885658305125,1.1539230067703738,280905.72699999996,6538841.984999999,Sill 395,0.1094825084274591
325,7838.095847057091,4.229372957537976,407480.391,6601140.525,Sill 396,0.6024858742605099
327,5911.959332902268,1.0617114872591502,411941.8705,6603313.93,Sill 398,0.4604141151682639
328,3900.8662234393196,1.5893590426704736,406128.3125,6600476.85,Sill 399,0.39832549502141634
329,3615.3495478388995,1.0189740139136456,438763.7485,6219482.885,Sill 4,0.45860736596920204
330,9142.336982966903,3.67468107990177,394105.6695,6138443.255000001,Sill 40,1.3201248794717886
331,6350.760462188991,0.8024918543771169,407171.225,6600990.3149999995,Sill 400,0.6595078670321519
332,7387.17727205448,4.660272687373148,610601.1089999999,6606775.93,Sill 401,1.3494299097927298
333,14233.431901744112,9.012578043793592,586568.5430000001,6625214.869999999,Sill 402,1.073441611839156
334,9023.980402412895,7.736044453538553,590206.3565,6622252.085,Sill 403,1.3759338176012
335,6171.591390781957,2.4934694152719796,610097.7855,6607179.87,Sill 404,0.707440455551305
336,5023.197384629703,3.078033033858281,615336.8695,6603043.695,Sill 405,1.611219107421902
337,4579.465112331406,3.836780651009674,596261.5115,6617435.154999999,Sill 406,0.3589679195681055
338,6731.971571207207,5.871104416870542,600734.2405000001,6606101.855,Sill 408,0.7792938888834593
339,2856.589977385616,3.022027252388864,594343.949,6611114.455,Sill 409,0.2018547937837103
340,8472.779433291085,2.9890489249992513,396074.427,6131719.32,Sill 41,0.676762897723691
341,5761.086596188199,4.550220437151558,603844.6799999999,6603663.195,Sill 410,0.33885383019218285
342,3198.9680446109114,2.8390103235457715,589327.3595,6614943.76,Sill 411,0.3170586853208315
344,3532.493805925285,1.3050783939880608,593349.655,6572682.279999999,Sill 413,0.3223338544560438
345,4096.437055527006,1.6790138498177773,592502.939,6573273.765,Sill 414,0.18070451014287947
346,4059.4690813022207,3.207468883106645,594000.3925000001,6582047.34,Sill 415,0.5449812442667348
347,1198.9442460031055,1.9017937840193984,594642.606,6581603.29,Sill 416,0.27511136982660656
348,3996.62962779077,5.3317602550964045,596279.1529999999,6580434.975,Sill 417,0.748633878777218
349,3280.2332755737357,5.324987468627038,598326.7185,6578996.705,Sill 418,0.8303771579896413
350,4137.936958920184,2.585120545741398,605471.744,6589798.32,Sill 419,1.32210860587763
351,6417.400097586714,3.7421789052229504,596287.4605,6625443.405,Sill 420,0.4292810868513959
352,4125.238335696615,4.9701175633748385,604504.0495,6619412.855,Sill 421,0.44441554920486226
353,7364.565053991022,4.285173263475982,606961.034,6617573.39,Sill 422,0.6665000073679037
354,5015.007782611806,2.078700945545609,616602.095,6610422.4350000005,Sill 423,0.5768165095449211
355,10343.062491676508,5.0077645089873375,573236.263,6552890.85,Sill 424,0.6761595051525102
356,3603.3702949434664,3.0884273592296676,578286.6954999999,6548214.960000001,Sill 425,1.095264553070417
357,11424.38271171246,5.4316218335772195,577161.8955000001,6547015.035,Sill 426,1.6836101428523764
358,6120.0785097580765,4.486994527559916,571792.441,6554005.425000001,Sill 427,0.6620948949569652
359,3915.8479309846934,3.419848710660996,562698.791,6527163.765,Sill 428,0.3879528004899475
360,1769.223746307889,4.1452599636819505,564173.8319999999,6529049.115,Sill 429,0.13398451586354287
361,5816.845710735247,1.9723958255160197,391930.021,6136434.125,Sill 43,0.359140725261643
362,6130.430596662903,2.497120610876058,566105.7590000001,6531524.885,Sill 430,0.8427122814856058
363,1273.7357814963882,2.635489240139144,559591.171,6523146.074999999,Sill 431,0.24505077529741648
364,7249.170835155617,4.018333126358791,555916.051,6518359.59,Sill 432,0.47591901494737243
365,1633.5986351135462,5.589673228780255,575672.596,6544632.029999999,Sill 433,0.40288429557971295
366,2369.3912813422826,3.2234976097189567,577313.964,6547013.8100000005,Sill 434,0.5233689495354379
