,diameter,emplacement_depth,midpoint_x,midpoint_y,name,transgressive_height
355,4994.169986308203,2.54351660272328,629687.9845,6249627.415,Sill 440,0.8226283513317842
356,10357.121727622929,2.3193923932867877,631321.0179999999,6248326.81,Sill 441,1.181247156569767
357,7588.137971742694,1.7791889919329076,641723.0685,6240042.25,Sill 442,0.51488204442993
358,3700.3125797860453,1.1053696436713474,637601.3635,6243324.915,Sill 443,0.26827646213388934
359,17076.43801434875,2.4302609251982816,652142.2324999999,6231744.055,Sill 444,0.7011874026056191
360,29770.344696534754,2.238552417559345,671473.349,6218018.58,Sill 445,0.8845358970822033
361,13026.096268245032,1.9003413241022928,684103.7845000001,6206288.745,Sill 446,0.45839278511750137
362,5487.96601909916,1.7511639086956112,691344.8844999999,6200521.675000001,Sill 447,0.6909618791598793
363,4456.621722119752,1.1330208706780645,694153.7995,6198284.555,Sill 448,0.23079811021897967
364,6706.811422725329,1.450302728147493,696290.4405,6196582.859999999,Sill 449,0.16001813497484885
365,1362.475956970713,1.2885657399027317,284680.2675,5822014.5649999995,Sill 45,0.2042023497781651
366,2738.33981603548,0.7182813133522052,719901.611,6134146.04,Sill 450,0.11410726404275184
367,3582.4680871613123,0.5946214559415716,737427.3625,6119285.85,Sill 451,0.29850066553308435
368,7465.115596110159,2.731397242182886,717474.5165,6136194.130000001,Sill 452,1.0956989779069843
369,4371.72403419838,2.2616390144410548,705669.395,6146248.04,Sill 453,0.6740236415280698
370,7651.247544923517,2.589366081060943,704108.9199999999,6147562.11,Sill 454,0.7637699396158293
371,8407.221170899966,3.114905740144936,697099.2235,6153497.54,Sill 455,1.2916284176909973
372,11695.665682809344,2.7844809588736585,705340.3715,6146506.32,Sill 456,0.8360035418044081
373,6282.122643006465,2.7767731328751992,713567.255,6139506.970000001,Sill 457,0.5030194236660632
374,8920.695697023793,3.1896059712314657,708511.5079999999,6143819.675,Sill 458,0.9821411267304989
375,15117.323506488949,1.6150413315558625,678128.9375,6169628.04,Sill 459,0.18276576011822865
377,7433.8968009900445,2.084681725280114,682193.794,6166172.58,Sill 460,0.37802708705120924
378,22955.995037632387,2.963408353503261,665390.1815,6180443.285,Sill 461,0.36916272607099954
379,7236.273006521101,0.6793879197103945,626392.39,6213470.525,Sill 462,0.4816261526437998
380,6709.612861656011,1.2401747469380617,632282.1869999999,6208474.87,Sill 463,0.638194577981041
381,24185.46159867315,1.6079178453597638,644324.671,6198299.845000001,Sill 464,1.0471242403133476
382,7241.839172461812,1.7870613738867325,629383.308,6210924.58,Sill 465,0.4587001328004161
383,7866.793468738314,2.9002499779956312,588308.0035,6245745.595000001,Sill 466,0.27275316550358353
384,16184.59713120856,1.7133874245561622,592322.412,6242341.4,Sill 467,0.9505556804517485
388,4542.286276791603,3.213024921345106,616948.1805,6221477.645,Sill 470,0.6970509110223415
389,14684.464218094481,3.620670993022823,619041.8130000001,6219699.82,Sill 471,1.3822220424084768
390,5129.418918355165,1.5465567375846223,606087.027,6230656.234999999,Sill 472,0.4215936218999239
391,13496.289315357662,2.6875476607922026,599810.4645,6235982.995,Sill 473,0.9247676987519795
392,5230.445436015687,1.8045027905408257,602445.4265000001,6233742.975,Sill 474,0.6970302101015651
393,14653.61943519601,3.5454734204911027,597152.02,6238233.545,Sill 475,2.356540528143918
394,7047.273570724301,2.8309094353441084,608224.7445,6228853.985,Sill 476,1.8631583854352556
395,2573.8654232035005,2.6922241211562037,622216.0555,6217008.58,Sill 477,1.485712900138479
396,11925.428698261694,3.3646226776610404,722918.3025,6249588.41,Sill 478,2.0367172001282086
397,1212.538069027686,1.7606403848271461,726686.7465,6252397.41,Sill 479,0.45679255304933264
399,6343.950812274605,1.3774677755342255,733414.2485,6257412.09,Sill 480,0.3592005932359985
400,11094.099505190057,2.958347065545971,709686.1610000001,6239725.17,Sill 481,1.2538037980438506
401,12931.66749848845,3.654449550294921,714592.1699999999,6243382.109999999,Sill 482,0.9834615643527922
402,14006.696968144322,1.765648164922132,733374.1585,6257382.21,Sill 483,0.6629204997915332
403,5925.237795666764,1.4472551511308576,687323.685,6223056.18,Sill 484,0.3795047932242277
404,23713.26920576309,2.2574510548611517,692034.238,6226567.425,Sill 485,0.7547283239352331
405,5931.441413512217,1.7711324468902456,647131.348,6193096.805,Sill 486,0.5094317200948757
406,8250.219898408568,1.4271730859675955,654595.516,6198660.6,Sill 487,0.3914432707053108
407,14663.0242081649,2.0949800280201725,662448.1115,6204513.925,Sill 488,0.434536949700983
408,17681.818158937385,2.4249021588062574,661739.007,6203985.355,Sill 489,0.46808713985547357
409,2368.239768119001,3.4880850054267816,289613.2925,5815380.275,Sill 49,0.26406796348580963
410,18062.328860712427,2.2727663927701,639377.1584999999,6187316.025,Sill 490,0.6451061654820358
411,7741.955871989504,1.0669363607121658,622413.1635,6174663.505,Sill 491,0.6200993182099006
412,4055.384711972254,2.4749973481430634,622913.9890000001,6175037.17,Sill 492,0.41705292051612686
413,20653.188234428286,2.0502694016874634,633044.5295,6171584.57,Sill 493,1.3271623841679498
414,23338.568439672443,2.572681693874707,633096.3175,6173094.88,Sill 494,1.6437976387169684
415,17964.698345594334,1.4945912362213711,613177.975,6167773.1850000005,Sill 495,0.6710518987337588
416,5411.2825628092505,0.7730794028643773,584388.067,6146293.2,Sill 496,0.4868770314299337
417,3167.840733475793,0.9167908720740897,567392.8775,6133603.115,Sill 497,0.3516295958870189
418,12846.719027363204,2.3638669314734146,575209.6725,6139441.984999999,Sill 498,0.693111617461422
419,15084.100505909524,1.3296224392290972,582845.5265,6145142.3149999995,Sill 499,0.8712816226499772
421,1264.2417848579078,3.355009403228731,291399.3275,5812997.805,Sill 50,0.2147686555185908
422,6829.716598205266,3.3969122232570466,591091.606,6151294.67,Sill 500,0.7344663871371915
423,4655.246205435535,2.343527700757832,589579.134,6150166.225,Sill 501,0.1300786338900064
424,3967.9064328339855,2.011179595009086,604859.2555,6161566.635,Sill 502,0.4838183006847867
425,11846.953666965092,2.4863148919575337,599320.1545,6157318.71,Sill 503,0.525558474643933
426,7979.451820824521,4.1897658705245355,603622.2395,6160643.705,Sill 504,1.161231013490633
427,7679.566480962779,3.075498852981016,615031.0455,6169155.75,Sill 505,0.3175466749993401
428,8622.474991730838,2.3647685542569263,569520.4645,6135566.175000001,Sill 506,1.3397270447466212
429,2992.8900967628783,1.189892197984394,569274.6680000001,6135009.595000001,Sill 507,0.4022405033460025
430,3686.4394482022394,1.6178330075584508,572680.407,6137555.1,Sill 508,0.5154369436898096
431,7791.185877566553,2.5019345806901137,562332.7165000001,6129822.055,Sill 509,1.4329729481417481
432,1263.27419664438,2.804622154537997,290475.15249999997,5814241.295,Sill 51,0.2748435436636223
433,2799.19024535463,2.96738014391689,565663.7335000001,6132310.720000001,Sill 510,0.3648293975449026
434,12193.9544674894,3.2179236126248827,559364.992,6127610.800000001,Sill 511,0.442658521784717
435,5159.085937094476,2.2759646771204034,556792.1435,6125688.955,Sill 512,1.2790291599154888
436,2741.9333805238525,1.9989953467512704,554625.3844999999,6124075.775,Sill 513,0.874964032008567
437,3685.056443114819,2.547639056140114,552779.255,6122701.300000001,Sill 514,0.8898509861661887
438,3603.8587415423276,2.866906432799481,552791.7795,6122710.625,Sill 515,0.26441940833162203
439,21460.376631333136,3.1862249588568656,533271.2385,6116440.945,Sill 516,1.814863298665961
440,10006.199950766842,1.552259735839892,547133.2660000001,6118497.27,Sill 517,1.0360208578179557
441,3355.0341684548175,2.4870391503775533,542131.294,6114771.585,Sill 518,0.605333445049006
442,7234.870775557811,1.4716124664506718,536599.302,6110646.575,Sill 519,0.6002892123571744
443,858.4168175201304,1.1092108384841997,290929.0185,5813641.37,Sill 52,0.29461127269770704
444,8792.062530847228,2.3131531507785708,540993.5385,6113620.98,Sill 520,1.1127867368671915
445,2467.85833896823,2.1605491574642937,542577.059,6115103.970000001,Sill 521,0.47612263486419937
446,3716.2902023228085,2.813921517930673,546499.4095000001,6118025.859999999,Sill 522,1.237293667876012
447,5983.535065638501,2.4223055278967256,546897.6925,6118322.385,Sill 523,0.5851571944214455
448,5377.687310814478,3.9901059549211375,547877.118,6119051.585,Sill 524,1.1384779466715789
449,12695.38909047788,2.8800285778495964,528675.7145,6104738.24,Sill 525,1.8640443678125047
450,7734.693510014956,4.883812946776594,529857.7405000001,6105619.635,Sill 526,1.2078786252879254
451,10527.431886128314,3.269021342463591,528492.899,6104601.92,Sill 527,1.3754330246672828
452,2905.188845095306,0.8192830318931295,514764.35699999996,6094365.04,Sill 528,0.5577053863225101
453,8296.98886676568,1.2473273195050338,519570.1,6097948.51,Sill 529,0.7991577270980252
454,4042.1290801778678,1.427944634261602,364489.8125,5711596.665,Sill 53,0.19354813714948715
455,5441.764240049229,1.4491062898267293,521981.735,6099746.779999999,Sill 530,0.730241584655958
456,8247.005477939707,1.7233054568888249,507444.30149999994,6088906.74,Sill 531,0.8081052592976864
457,5672.935125958624,1.841245724503646,499946.444,6083315.855,Sill 532,0.6350665830078674
458,2655.2902697490836,1.4584287373225837,503359.79850000003,6085861.07,Sill 533,0.32925640410173784
459,16062.868905915246,1.4086629608651373,426698.321,6028697.365,Sill 534,0.9189964368283744
460,8609.372089380111,1.3612240784524543,433397.329,6033692.574999999,Sill 535,0.472492163552635
461,6322.724861867319,3.689727943475298,432475.7395,6033005.375,Sill 536,0.32661533522942054
462,4629.539914195105,2.399772466197107,453904.9715,6048984.385,Sill 537,0.7213644956196661
463,3898.5366738407733,0.4135353677939203,446219.30000000005,6043253.45,Sill 538,0.360145943631896
464,8228.286606824995,1.9831616477168308,442575.5405,6040536.4350000005,Sill 539,0.4826711169176028
465,5849.466394202127,2.115049913085935,361680.61,5715651.965,Sill 54,0.7462048834822799
466,4891.97451614676,2.4156918932304317,449497.4205,6045697.835000001,Sill 540,0.6314116038657609
467,6885.00141423773,0.3924852809271847,465392.183,6057549.985,Sill 541,0.1547815209215332
468,7234.87995995059,2.6122020303938864,457618.85,6051753.6899999995,Sill 542,0.9396244657638557
469,4242.232810644843,1.9302057637771022,457601.3315,6051740.625,Sill 543,0.5190395868357218
470,5891.585582970138,0.6894785553453355,460586.4495,6053966.525,Sill 544,0.6610567989178986
471,7834.6570810052435,2.875607037158567,461991.3505,6055014.105,Sill 545,1.2697034821489352
472,2467.845146249829,0.0700434592362913,477365.2155,6066477.845000001,Sill 546,0.04775580053526651
473,13638.802728543013,2.39158580290599,471049.3865,6061768.355,Sill 547,1.2930059128168367
474,10346.238411313132,1.2849814814337919,471883.3145,6062390.1899999995,Sill 548,1.1142494384784993
475,9352.85574488113,3.0625538614096532,478872.79949999996,6067601.995,Sill 549,0.454612618139862
476,2361.382087333364,5.014311807839592,353979.686,5726785.085,Sill 55,0.4067921743444245
477,6104.027611708708,1.4437924053101137,480590.75,6068883.01,Sill 550,0.8238133726219092
481,19221.05017158084,2.075296106452151,407001.12450000003,6013988.37,Sill 554,0.43590880683486377
482,8014.905590815508,2.657849977529858,331592.012,5957675.295,Sill 555,1.5915823338087867
484,4520.101209251477,1.3140283999857902,336234.03599999996,5961139.85,Sill 557,0.7690529718651105
486,7564.784761010877,1.8328991470772489,330309.3865,5956718.01,Sill 559,1.4006443514511395
488,22394.209448033936,1.0176588122531836,258943.02349999998,5903454.0,Sill 561,0.5908443521938699
489,6820.797499599252,1.360911330903893,277734.053,5917478.615,Sill 562,0.7942541530144586
490,9928.000836352723,1.176082666091066,272069.936,5913251.22,Sill 563,0.43631875026297706
491,4632.637119381012,2.9132414562018427,266060.1145,5908765.8149999995,Sill 564,0.49331512733458194
492,3882.4206530365213,0.42878187848853255,240327.3355,5889560.255,Sill 565,0.0273479257882564
493,4613.873859824902,0.22737020768060112,248952.52399999998,5895997.635,Sill 566,0.18985165033623358
494,7552.261124627461,1.0478058371549277,209451.508,5866516.205,Sill 568,0.5298118654211534
496,2742.370309666788,1.910444283144399,353542.44550000003,5727421.055,Sill 57,0.5027026931725165
502,5838.379369191674,0.8695167336469161,394944.88800000004,6004962.055,Sill 575,0.42755260757704106
503,3982.4417422251468,2.4578500474745697,390675.699,6001772.175,Sill 576,0.6740483076393715
504,2205.4509241173037,2.4093738456608467,510371.82649999997,6091089.6899999995,Sill 577,1.3348692438913896
505,3188.462339210347,1.017570479831376,386810.26300000004,5998887.22,Sill 578,0.44468776665029086
507,2463.8149128431405,2.7244615592253583,344513.7935,5740518.015,Sill 58,0.16734284635201346
508,4932.719132061789,2.0291335225000555,330958.2175,5957202.26,Sill 580,0.36431347516958645
510,11615.979871591622,1.8887403479819986,323760.9595,5951830.619999999,Sill 582,0.50129100454368
511,4088.7408048113607,0.9236280190780204,312788.45149999997,5943641.33,Sill 583,0.529497741045531
512,2525.7597251520706,1.1962170778206134,314767.50950000004,5945118.390000001,Sill 584,0.4994024852917701
513,8627.591278336311,1.2983389864844845,309782.28099999996,5941397.6850000005,Sill 585,0.4631422523862432
514,15607.521800479162,3.8259254014651534,685719.845,6158634.275,Sill 586,1.4353004270219247
515,5994.233047036176,2.8587668686403696,636076.2225,6120071.835,Sill 587,0.4528316627291322
516,6075.952680529635,4.976159722027265,638394.412,6121991.54,Sill 588,1.62806739525635
517,9678.873621928176,2.4668164036590263,636961.0295,6123064.295,Sill 589,0.5260917905025326
518,1968.639773322928,4.622815226935338,343350.52150000003,5742202.475,Sill 59,0.3077396977754736
519,1868.2447487170327,2.478471889901166,611746.6705,6101167.155,Sill 590,0.3736669466636311
520,6463.476745690501,1.988855859145379,610378.6275,6101119.8100000005,Sill 591,0.6176486547240208
521,5293.935717754583,1.8484564815608948,611650.307,6100006.74,Sill 592,1.2171234445685477
522,7492.714935350533,2.8022646744653175,547059.2405000001,6050915.805,Sill 593,0.6305351591307362
523,7530.210665326174,4.419318286641076,532929.693,6039940.615,Sill 594,0.7559961203806087
524,12034.586075648382,4.286197638326059,520954.97699999996,6030355.055,Sill 595,1.9387068947426895
525,17106.370873179916,5.009006593059995,500988.91650000005,6014011.225,Sill 596,2.5695964391909536
526,11860.893380199403,3.1956095993471916,508729.816,6021143.245,Sill 597,0.9934441193330628
527,9790.22181041509,5.382593051752454,607293.978,6030177.305,Sill 598,0.9231191891225237
528,2856.0125514686365,4.110667302863309,615099.7585,6036365.545,Sill 599,0.6906157077427961
529,4293.876201871831,0.10709771030805637,365701.7765,5881306.279999999,Sill 6,0.09655929996212365
530,2256.2318874842827,2.1643737952775393,338983.22849999997,5748550.654999999,Sill 60,0.5977167946575119
531,12215.14132203375,3.2766821221607625,624579.451,6043857.62,Sill 600,0.16842293285223997
532,5025.281303850262,3.3756337918217003,634142.7715,6051454.984999999,Sill 601,0.9634693844227415
533,10955.043176729409,2.2330005064253697,660253.743,6104536.895,Sill 603,0.7322771687646306
534,6556.296692645863,2.401344992837685,665916.208,6099658.62,Sill 604,0.5044086713712397
535,8774.56802823238,1.6642988445878955,671898.495,6094484.9,Sill 605,0.8032945994964158
536,3918.534104690725,1.9664999070938782,668405.7505000001,6097501.6899999995,Sill 606,0.5055195153687111
537,18722.88894697673,4.097268243641837,652137.86,6111532.0649999995,Sill 607,0.7018943033088751
538,7073.662048313115,2.810691906350648,643418.7335000001,6119047.195,Sill 608,0.70992577908105
539,4393.087756020776,3.177945146469809,632366.3705,6128598.285,Sill 609,0.3237942270073795
540,6143.488859866376,1.7669835041096087,341282.952,5745209.42,Sill 61,0.3802037196917307
541,1843.863907726454,2.609038662534357,633774.615,6127389.965,Sill 610,0.42932591623255334
542,5792.095508036646,4.83612219336781,629195.632,6131322.305,Sill 611,0.6570474079282125
543,3236.7016340933296,1.3248511489376416,630029.0195,6130609.734999999,Sill 612,0.2916518049994772
544,8166.538755563158,3.209736022625407,625574.382,6134442.5649999995,Sill 613,0.6357977503389822
545,6654.816488854482,1.642623507319335,623936.3695,6135844.17,Sill 614,0.5863872420337186
546,9722.803020847507,1.4779392472384263,619407.748,6139764.145,Sill 615,0.3121951787127819
547,9341.605823036616,1.4766738870571863,613717.1839999999,6144670.585,Sill 616,0.3465046386774877
548,10052.95288571707,2.737764169253797,607126.2345,6150346.1,Sill 617,0.37635033337899415
550,10052.476548550732,1.2289744244247163,585539.4235,6168971.76,Sill 619,0.6906080536848519
551,3930.2808374591673,2.307410618740275,326547.97250000003,5765736.345000001,Sill 62,0.19734070259509195
552,8891.63684369793,1.5337843247031775,592244.8910000001,6163189.745,Sill 620,0.2344062358568011
553,4237.444882949972,3.2940591575949476,593103.3655,6162449.21,Sill 621,0.6971195918245443
554,9009.547072290736,0.9338530472946953,580068.5155,6173681.89,Sill 622,0.7370250014163523
555,5697.540159769487,1.8299877657589954,585974.8925,6168590.995,Sill 623,0.4212467373295312
556,7079.323902762962,2.2425127514574643,576197.3905,6177013.66,Sill 624,0.9817079048279207
557,19165.736184829537,4.32471777531491,631913.823,6128971.9,Sill 625,1.1550667120965517
558,24871.912059086415,5.92676494147055,650792.4845,6112689.365,Sill 626,1.0898077414009588
559,10367.246975682532,2.458167971793033,695575.0585,6074065.3,Sill 627,1.5501949605518064
560,4493.870036388042,1.0924329961224588,690508.1185,6078438.665,Sill 628,0.6189170750790824
561,19637.765467821584,2.740123771334228,681161.4450000001,6086497.115,Sill 629,1.1268056125393606
562,2876.00632822328,0.8474930868713404,327318.0465,5764693.385,Sill 63,0.3076510525511762
563,4999.761803185812,1.5450691043581593,666698.683,6047967.99,Sill 630,0.5496343321006748
564,7880.883236486113,1.9253535776497395,659974.9909999999,6054306.22,Sill 631,0.7891557252897301
565,4887.278350438204,2.1786656319944107,664438.494,6050098.605,Sill 632,0.2845013000419443
566,6049.717080381658,3.412767192139647,643601.1965000001,6069741.325,Sill 633,0.6285881028993647
567,4324.815981429212,4.170212974193322,652928.4110000001,6060948.825,Sill 634,1.0037641851659123
568,1562.6767840552482,5.63064334201074,324941.18850000005,5767893.82,Sill 64,0.1408696839972734
569,5412.2395148318365,4.127225440686252,647243.8629999999,6066307.49,Sill 645,1.0569709091971635
570,24754.96967156965,3.6719216438792577,622606.4885,6089264.845,Sill 646,2.0930683890410844
571,5587.242646030319,2.142836848355481,653314.9650000001,6060584.4399999995,Sill 647,0.7732485237892395
572,1631.174278342589,3.256722495466459,624694.3735,6087564.245,Sill 648,1.048460243571789
573,1112.4590538532636,2.9417657093014395,630108.331,6082460.66,Sill 649,0.6730562900755586
574,3199.5150980495036,0.625726721037644,324488.79500000004,5768436.46,Sill 65,0.2944624136369809
575,1949.1386264197085,0.5695552757407132,588883.3389999999,6119847.645,Sill 650,0.28081514663577745
576,6197.287875033714,2.5993150960651086,604887.453,6105346.255,Sill 651,0.7063878733058535
577,2642.5995570789614,2.198565919519961,601598.206,6108326.65,Sill 652,0.5961745055174155
578,3148.626679517005,3.4054923085676307,587100.988,6121462.640000001,Sill 654,0.6586635282575495
579,9989.393877388298,1.898181568698052,590603.1925,6118289.279999999,Sill 655,1.2044046242901942
580,3173.609657263568,1.0429614867171502,601498.6699999999,6108416.845000001,Sill 656,0.35827068645612115
581,4704.205924077689,2.6492113956939507,609547.0285,6101124.195,Sill 657,1.0575065281223033
582,8390.088622160212,1.6028781641855947,597214.0835,6112299.125,Sill 658,0.46853443268172557
583,3973.2663832169555,1.1297007030524933,582128.926,6125967.845000001,Sill 659,0.576374674521004
584,3121.508450128327,2.457983675836,322810.0335,5770765.66,Sill 66,0.3080060768340793
585,7965.256441826407,1.608238190464458,577867.4885,6129829.155,Sill 660,0.5335840835216774
587,3529.7194652183134,2.599766637982758,563432.764,6142908.515000001,Sill 662,0.516490003876743
588,10801.528315114912,4.071768370367564,562692.0534999999,6143579.675000001,Sill 663,0.6477430793166246
589,5241.469398288655,2.3266852363766293,567502.0830000001,6139221.29,Sill 664,0.4229659711204192
590,1711.7484509928197,1.1372814948916847,567675.686,6139063.984999999,Sill 665,0.28615731503369357
591,13612.799380439768,3.618218050941328,595468.772,6113880.555,Sill 666,0.9844999310572939
592,5597.554616196444,3.255847684516263,591656.4,6117334.965,Sill 667,0.14132867369459
593,5710.009713845442,2.9643867931852546,585596.4075,6122825.949999999,Sill 668,0.7632865524014432
594,2786.388358673451,0.9832994874521847,316460.6865,5779316.595000001,Sill 67,0.21557358459516063
595,2911.2231201210316,2.924177091946441,584906.6125,6123450.975,Sill 670,0.4651083811426062
596,5572.570897404512,1.5636283182039579,573874.5585,6133447.16,Sill 671,1.0250651515985136
597,5047.791108521184,3.9736312748169995,580027.1425000001,6127872.285,Sill 672,0.4880023698315181
598,7234.336258495986,3.1507247277606147,585522.335,6122893.0649999995,Sill 673,0.5617003356711527
599,3436.003650044979,4.795205740156007,588327.8,6120351.02,Sill 674,0.6440969025188581
600,2136.5575685999897,1.1425330868419943,583059.4495000001,6125124.695,Sill 675,0.3842893429762213
601,4716.689609404683,1.246749356976862,555021.0009999999,6150530.445,Sill 676,0.8310551647546337
602,3910.7832146284136,1.0538139529033255,556634.373,6149068.5649999995,Sill 677,0.29991628765888967
603,9224.568437408107,6.206970024291384,627034.1275,6085358.625,Sill 678,2.601550607564043
604,9355.815692208605,3.084817668014165,635308.567,6077558.550000001,Sill 679,1.4756236637559828
605,5096.002796477936,1.3458012972867768,318187.343,5776990.41,Sill 68,0.1742573549456441
606,10305.755490445361,2.971234719397998,642966.8045,6070339.35,Sill 680,1.5071438411133282
607,6495.268151087773,1.0634205958434784,500909.082,6148739.735,Sill 681,0.8946464575377489
609,8502.703208980054,3.1565919017059785,547740.4639999999,6105158.17,Sill 683,1.4251874103642077
610,5085.374377300217,2.820819073065144,542521.87,6110009.595,Sill 684,1.2124986992697826
611,12670.180388421215,2.484603839373858,532976.7860000001,6118883.24,Sill 685,1.2984843689536025
612,4129.722405518803,1.3631744862577007,553956.015,6099383.795,Sill 686,0.2054651365584066
613,10408.802224811529,4.248584074304948,561482.5475000001,6092371.37,Sill 687,0.7488023429417185
614,24185.400733992596,1.7950792636110848,564115.2045,6089931.59,Sill 688,1.023452215429018
615,12666.580731755525,3.258592052148364,595110.0865,6061046.5,Sill 689,0.45692272817592405
616,2618.773990636276,1.306543490521113,318835.866,5776099.475,Sill 69,0.39442853660293564
617,9716.230465064109,1.8066018691077403,599146.1995,6057311.869999999,Sill 690,0.49871755250048744
618,4333.380789656123,3.117692900354754,619152.7,6038699.175,Sill 691,0.7834260175277556
619,6086.185593228573,2.874745308177994,612379.3445,6045001.77,Sill 692,1.5593223758493746
620,28363.626408025753,3.97480214151048,611048.2779999999,6046233.765000001,Sill 693,1.3492931777716413
621,19168.393168366812,7.525424636263357,582310.47,6072969.025,Sill 695,0.917832015131248
622,11453.609100700312,5.092396388851046,590718.037,6065131.7,Sill 696,1.818501224250988
623,17131.490422706396,3.2489960039571337,564370.459,6089687.390000001,Sill 697,0.6245976660691652
624,3554.9955012492596,3.7794572495519936,556868.2905,6046892.655,Sill 698,0.5768088763614618
625,4498.413812814727,3.3202940272687087,554436.5165,6049289.46,Sill 699,0.6357399541442792
627,2064.251431077088,2.0348406412517246,324044.81700000004,5769284.03,Sill 70,0.4247530829203596
628,7609.8020421316005,4.198006497371258,560706.2025,6043109.935,Sill 700,1.8003986618192513
629,8328.332539862995,1.2917937611908434,568637.855,6035292.35,Sill 701,0.3214235056826976
630,9471.655957587252,2.3160750230262597,575688.4695,6028343.125,Sill 702,0.8418039924381582
631,5360.607496966183,1.0970253388436317,579742.1815,6024347.705,Sill 703,0.20132207547636338
632,4692.1124111986965,1.798820148226582,575984.3735,6028051.475,Sill 704,0.4342766913182081
633,11139.809138031898,2.0369564664923185,568112.794,6035809.859999999,Sill 705,0.7934510647370665
634,14026.295411748932,1.4601071039479456,577350.4515,6026705.04,Sill 706,0.6807030557497942
635,3473.777893508285,1.46822598504672,546573.8275,6057039.08,Sill 707,0.38587918033577306
636,6803.850989928961,6.07869851028633,550411.728,6053256.37,Sill 708,1.1906126238843218
637,6247.791010887164,1.0620326929792894,543192.0264999999,6060372.25,Sill 709,0.600362494542412
638,3112.6730151528195,1.865721854328843,320365.0295,5774055.785,Sill 71,0.4628375019880444
639,11801.74966461975,1.773999274949172,536070.729,6067391.915,Sill 710,1.3576093731618886
640,3917.3654284221916,1.8086755031765964,541708.038,6061834.9,Sill 711,1.1263528960750775
641,6022.630956030842,1.2868155972484536,523771.3105,6079517.335,Sill 712,0.5967841666401802
642,21216.655971239543,2.0094531674588216,526925.6410000001,6076407.550000001,Sill 713,1.0367823428662248
643,3248.7194708204906,1.635400633433917,508208.7665,6094860.109999999,Sill 714,0.5630183778532885
644,6441.204855671158,1.4231225573965567,511365.3225,6091748.130000001,Sill 715,0.9849973881845937
645,5279.170653331317,1.8657772185699257,515734.22,6087440.93,Sill 716,1.6044756047364108
646,3885.9717261358182,1.632062646364457,502442.8865,6100544.5649999995,Sill 717,0.6420766463758637
647,4973.042950565391,2.665689751792022,510086.2405,6093009.15,Sill 718,1.3633828745246275
648,4273.316222876632,0.929303102849903,513458.5675,6089684.445,Sill 719,0.12987152821800318
649,2238.8205446402717,4.058422327857391,320918.731,5773299.17,Sill 72,1.191695839727303
650,7640.75768170295,1.1922745121968006,518590.471,6084625.01,Sill 720,0.6149615585373528
651,6797.0059505727695,2.1178699735992677,497788.8885,6058494.41,Sill 721,1.0262875563173552
652,2529.7399502176236,1.438904591901926,494941.97849999997,6061668.73,Sill 722,0.5373703400798688
653,8483.86547381533,1.5524989327835477,489755.38399999996,6067426.885,Sill 723,0.7608749000000163
655,6916.368915397375,1.7769959290219388,528721.272,6024105.215,Sill 725,0.8889479649594738
656,7172.433581210549,1.3876214409373937,500559.0205,6055414.82,Sill 726,0.6763406463670449
658,3817.1489797417003,1.3422291562649082,472322.1645,6086816.215,Sill 728,0.3331081339978623
660,1625.5406165949455,7.225400949014224,320136.934,5774353.085000001,Sill 73,0.9672324481433634
661,4792.496480184733,1.4717461917563954,534382.4765,6017811.355,Sill 730,1.2138623863006899
662,3118.879762430996,2.2856400264011767,539912.469,6011701.3149999995,Sill 731,0.2511852144053779
663,3676.0586384253124,1.6637855235962917,539563.0075000001,6012087.875,Sill 732,0.4672226202453533
664,2127.444861894205,1.6146178751105342,539085.55,6012607.25,Sill 733,0.18428033196424476
665,5923.240402410196,3.6654280627462694,531042.299,6021508.855,Sill 734,1.1764317095449939
666,15844.234757416398,4.916329809986304,521478.8865,6032149.675,Sill 735,2.9968349352036903
667,4148.4997028770385,2.740212819204677,504136.6285,6051439.52,Sill 736,0.5288896051810834
668,14228.570814586266,1.9488697325651494,510679.091,5993541.82,Sill 737,0.7180814695593829
669,1902.5669782164996,0.7809612072800598,493231.546,6014964.595000001,Sill 738,0.14736864929345583
670,2262.348726042403,5.284196637221113,322802.8455,5770750.3,Sill 74,0.29306326467134625
671,2078.8919825715157,0.765815537513862,489475.157,6019521.289999999,Sill 740,0.24673458882859534
672,7997.236466128693,2.7314880548721434,488396.36600000004,6020865.27,Sill 741,0.7093221685865196
673,7573.946006458711,3.077494134660001,487938.2265,6021416.8100000005,Sill 742,0.5456244116544493
674,4638.805435095196,2.495524003075758,485910.54449999996,6023924.255000001,Sill 743,0.6110544571593093
675,7416.84715065325,1.669970936251509,466894.6905,6047175.9350000005,Sill 744,0.9495153202674984
676,4055.957907439735,2.379295918134728,469738.5515,6043729.335,Sill 745,0.46207795659264406
677,7016.6851676262995,0.9256094631698418,472143.144,6040810.37,Sill 746,0.1640632701670054
678,6912.107621202525,1.3241250090365257,460792.7165,6054653.84,Sill 747,1.0055945015698078
679,8532.999298514947,1.3091097013920507,455920.229,6060645.225,Sill 748,0.3137572892025158
680,2659.030354595835,1.1860867927824457,454082.277,6062904.3149999995,Sill 749,0.1471796715981013
681,1656.73738244295,3.155494427682564,321260.056,5772839.890000001,Sill 75,0.22791256878313648
684,17449.116315618347,1.8723686261033297,445494.62950000004,6073405.0649999995,Sill 752,1.1823776612085684
