-7.31788466739	58.9533953568
-7.3180602212	58.9534689711
-7.31823577578	58.9535425853
-7.31837488769	58.9536230423
-7.31855044373	58.953696656
-7.31872600053	58.9537702696
-7.31886710506	58.953841826
-7.31904266329	58.9539154391
-7.31922021274	58.9539801519
-7.31936131916	58.9540517079
-7.31953687954	58.9541253203
-7.31971045031	58.9542078327
-7.31986878547	58.9542804165
-7.3200271213	58.954353
-7.32020268466	58.9544266117
-7.32036102187	58.9544991949
-7.32051935976	58.9545717779
-7.32069691544	58.9546364887
-7.3208724817	58.9547100995
-7.32101359458	58.9547816538
-7.32118717225	58.9548641643
-7.32136274074	58.9549377745
-7.32152108278	58.9550103564
-7.3216794255	58.955082938
-7.32183776889	58.9551555195
-7.32201334028	58.9552291289
-7.32217367486	58.9552928098
-7.32233202027	58.9553653908
-7.32250560407	58.9554478997
-7.3226639509	58.9555204802
-7.32282229841	58.9555930606
-7.32299787417	58.9556666687
-7.32315622306	58.9557392487
-7.32331457262	58.9558118285
-7.32349015057	58.955885436
-7.32366572928	58.9559590432
-7.32380685314	58.9560305947
-7.32398243328	58.9561042015
-7.32414078628	58.9561767804
-7.32429913996	58.9562493591
-7.32447472228	58.9563229653
-7.32463307734	58.9563955436
-7.32479143308	58.9564681217
-7.32496701759	58.9565417273
-7.32512537471	58.9566143051
-7.32528174339	58.9566957828
-7.32545733012	58.9567693878
-7.32561568934	58.956841965
-7.32579127755	58.9569155695
-7.32595162711	58.9569792461
-7.32610998835	58.9570518228
-7.32628557871	58.9571254267
-7.32644394133	58.9571980029
-7.32660230462	58.957270579
-7.32677590839	58.9573530825
-7.3269342731	58.9574256582
-7.32709263849	58.9574982337
-7.32727022193	58.9575629361
-7.32742858867	58.9576355112
-7.32758695608	58.9577080862
-7.327762553	58.9577816882
-7.32793815068	58.95785529
-7.32807730277	58.9579357374
-7.32825290192	58.9580093388
-7.32842850182	58.95808294
-7.32857163275	58.9581455864
-7.32874723404	58.9582191872
-7.32892283609	58.9582927877
-7.32906398054	58.9583643339
-7.32923958402	58.958437934
-7.32941518826	58.958511534
-7.32955434647	58.9585919799
-7.32972995218	58.9586655794
-7.32990754673	58.9587302784
-7.33008315391	58.9588038775
-7.33022430288	58.9588754225
-7.3303999115	58.9589490212
-7.33057552087	58.9590226196
-7.33073588928	58.9590862906
-7.33089427043	58.9591588618
-7.33106789413	58.95924136
-7.3312262767	58.9593139308
-7.33138465995	58.9593865014
-7.33156027369	58.9594600986
-7.331720646	58.9595237685
-7.33189626118	58.9595973652
-7.33205464717	58.9596699351
-7.33221303382	58.9597425047
-7.33238865119	58.9598161009
-7.3325662568	58.9598807965
-7.33270542794	58.9599612393
-7.3328810475	58.9600348348
-7.33305666781	58.9601084301
-7.33321505862	58.9601809986
-7.33337345011	58.960253567
-7.33355105988	58.9603182613
-7.3337266831	58.9603918557
-7.33386784622	58.960463397
-7.33404148371	58.9605458914
-7.33421710916	58.9606194853
-7.33437749189	58.960683152
-7.33453588817	58.9607557191
-7.33471151576	58.9608293123
-7.33486991343	58.9609018789
-7.33504752943	58.9609665712
-7.33522315922	58.9610401638
-7.33536432814	58.9611117035
-7.33553995936	58.9611852957
-7.33571559133	58.9612588876
-7.33587399312	58.9613314531
-7.33604962657	58.9614050446
-7.33622724744	58.9614697354
-7.33636842024	58.9615412742
-7.33654405583	58.961614865
-7.33671969219	58.9616884557
-7.33689731581	58.9617531457
-7.33705572241	58.9618257098
-7.33721214323	58.9619071742
-7.33738976894	58.9619718635
-7.33754817759	58.9620444271
-7.33772381833	58.9621180165
-7.33789945982	58.9621916056
-7.33805985683	58.9622552681
-7.33823549975	58.9623288569
-7.33839589805	58.962392519
-7.33855431079	58.9624650814
-7.33872995586	58.9625386695
-7.33890758776	58.9626033568
-7.33906401654	58.9626848192
-7.33924164983	58.9627495061
-7.33941729786	58.9628230933
-7.33957571477	58.9628956546
-7.33975335014	58.9629603408
-7.33992900035	58.9630339274
-7.34008940513	58.9630975875
-7.34026505678	58.9631711737
-7.34044070919	58.9632447596
-7.3405838838	58.9633073935
-7.34075755195	58.9633898796
-7.34093519215	58.9634545643
-7.34109361522	58.9635271238
-7.34126927125	58.9636007087
-7.34144691353	58.9636653928
-7.34160533867	58.9637379517
-7.34178298231	58.9638026353
-7.34194339418	58.9638662933
-7.34211905379	58.9639398771
-7.34229669947	58.9640045601
-7.34247236056	58.9640781434
-7.34263277502	58.9641418006
-7.3428256702	58.9642164088
-7.34298410082	58.9642889662
-7.34316174997	58.964353648
-7.34333741473	58.9644272302
-7.34349783246	58.9644908864
-7.34367349865	58.9645644682
-7.34385115056	58.9646291492
-7.34400958528	58.9647017053
-7.34418723854	58.9647663859
-7.34436489249	58.9648310662
-7.34452332924	58.9649036218
-7.34470098454	58.9649683016
-7.34487467108	58.9650507825
-7.34503509462	58.9651144369
-7.34521275199	58.9651791161
-7.34540565872	58.9652537207
-7.34556608422	58.9653173745
-7.34574175915	58.9653909536
-7.34590218592	58.965454607
-7.34607984672	58.9655192851
-7.34625552381	58.9655928636
-7.34641595249	58.9656565163
-7.34659361534	58.9657211937
-7.34676929457	58.9657947716
-7.34692972517	58.9658584238
-7.34712462373	58.9659241253
-7.34729832099	58.9660066031
-7.34745875358	58.9660702547
-7.34763443648	58.9661438314
-7.3478121042	58.9662085073
-7.3479725387	58.9662721582
-7.34814822376	58.9663457343
-7.34830865954	58.9664093848
-7.34848632993	58.9664740598
-7.3486792512	58.9665486598
-7.34883968893	58.9666123097
-7.3490173614	58.966676984
-7.34919305081	58.9667505588
